Plot	Plot_bexis	Function_Name	Function_Year	Value	Year	Dataset_ID	Dataset_Version
AEW04	AEW4	aboveground_N	aboveground_N	0.411071458	4444	4444	4444
HEW35	HEW35	aboveground_N	aboveground_N	0.78950923	4444	4444	4444
HEW18	HEW18	aboveground_N	aboveground_N	0.42860852	4444	4444	4444
AEW10	AEW10	aboveground_N	aboveground_N	0.838649678	4444	4444	4444
HEW01	HEW1	aboveground_N	aboveground_N	1.197069943	4444	4444	4444
SEW47	SEW47	aboveground_N	aboveground_N	0.947547505	4444	4444	4444
AEW40	AEW40	aboveground_N	aboveground_N	0.739315234	4444	4444	4444
HEW03	HEW3	aboveground_N	aboveground_N	0.837253869	4444	4444	4444
AEW19	AEW19	aboveground_N	aboveground_N	0.60733579	4444	4444	4444
HEW40	HEW40	aboveground_N	aboveground_N	1.013162045	4444	4444	4444
SEW09	SEW9	aboveground_N	aboveground_N	1.237822704	4444	4444	4444
AEW49	AEW49	aboveground_N	aboveground_N	0.42539348	4444	4444	4444
HEW49	HEW49	aboveground_N	aboveground_N	0.651248977	4444	4444	4444
HEW12	HEW12	aboveground_N	aboveground_N	1.143288841	4444	4444	4444
AEW28	AEW28	aboveground_N	aboveground_N	0.634792269	4444	4444	4444
HEW08	HEW8	aboveground_N	aboveground_N	0.659379622	4444	4444	4444
SEW48	SEW48	aboveground_N	aboveground_N	0.652679676	4444	4444	4444
HEW28	HEW28	aboveground_N	aboveground_N	0.721136903	4444	4444	4444
SEW17	SEW17	aboveground_N	aboveground_N	0.256184581	4444	4444	4444
HEW07	HEW7	aboveground_N	aboveground_N	0.732354479	4444	4444	4444
AEW37	AEW37	aboveground_N	aboveground_N	0.296457397	4444	4444	4444
HEW47	HEW47	aboveground_N	aboveground_N	0.98433095	4444	4444	4444
AEW26	AEW26	aboveground_N	aboveground_N	0.198634606	4444	4444	4444
SEW46	SEW46	aboveground_N	aboveground_N	1.112430807	4444	4444	4444
AEW46	AEW46	aboveground_N	aboveground_N	0.549875162	4444	4444	4444
HEW36	HEW36	aboveground_N	aboveground_N	0.710274603	4444	4444	4444
HEW19	HEW19	aboveground_N	aboveground_N	0.776559968	4444	4444	4444
AEW45	AEW45	aboveground_N	aboveground_N	0.244754207	4444	4444	4444
SEW45	SEW45	aboveground_N	aboveground_N	1.116015425	4444	4444	4444
AEW24	AEW24	aboveground_N	aboveground_N	0.346467064	4444	4444	4444
SEW35	SEW35	aboveground_N	aboveground_N	0.541731286	4444	4444	4444
HEW04	HEW4	aboveground_N	aboveground_N	0.053282451	4444	4444	4444
SEW24	SEW24	aboveground_N	aboveground_N	0.796165477	4444	4444	4444
SEW03	SEW3	aboveground_N	aboveground_N	0.254842368	4444	4444	4444
SEW13	SEW13	aboveground_N	aboveground_N	0.272537719	4444	4444	4444
AEW33	AEW33	aboveground_N	aboveground_N	0.63814397	4444	4444	4444
HEW23	HEW23	aboveground_N	aboveground_N	0.221424855	4444	4444	4444
AEW12	AEW12	aboveground_N	aboveground_N	0.982377942	4444	4444	4444
AEW29	AEW29	aboveground_N	aboveground_N	0.774439535	4444	4444	4444
SEW42	SEW42	aboveground_N	aboveground_N	0.512787152	4444	4444	4444
AEW32	AEW32	aboveground_N	aboveground_N	0.519880811	4444	4444	4444
HEW32	HEW32	aboveground_N	aboveground_N	0.508467462	4444	4444	4444
AEW21	AEW21	aboveground_N	aboveground_N	0.623190564	4444	4444	4444
SEW41	SEW41	aboveground_N	aboveground_N	0.507865296	4444	4444	4444
AEW31	AEW31	aboveground_N	aboveground_N	0.817410162	4444	4444	4444
AEW20	AEW20	aboveground_N	aboveground_N	0.815769572	4444	4444	4444
HEW41	HEW41	aboveground_N	aboveground_N	0.855801351	4444	4444	4444
AEW30	AEW30	aboveground_N	aboveground_N	0.591162179	4444	4444	4444
AEW09	AEW9	aboveground_N	aboveground_N	0.783968865	4444	4444	4444
HEW50	HEW50	aboveground_N	aboveground_N	0.518469526	4444	4444	4444
HEW20	HEW20	aboveground_N	aboveground_N	0.912839224	4444	4444	4444
SEW06	SEW6	aboveground_N	aboveground_N	0.398942833	4444	4444	4444
SEW49	SEW49	aboveground_N	aboveground_N	0.38313261	4444	4444	4444
SEW29	SEW29	aboveground_N	aboveground_N	0.448858778	4444	4444	4444
HEW29	HEW29	aboveground_N	aboveground_N	0.735542972	4444	4444	4444
SEW18	SEW18	aboveground_N	aboveground_N	0.250837749	4444	4444	4444
SEW28	SEW28	aboveground_N	aboveground_N	1.011416387	4444	4444	4444
HEW25	HEW25	aboveground_N	aboveground_N	0.56770694	4444	4444	4444
AEW17	AEW17	aboveground_N	aboveground_N	0.49081537	4444	4444	4444
AEW27	AEW27	aboveground_N	aboveground_N	0.263211693	4444	4444	4444
SEW27	SEW27	aboveground_N	aboveground_N	0.778055719	4444	4444	4444
SEW07	SEW7	aboveground_N	aboveground_N	1.09564062	4444	4444	4444
HEW37	HEW37	aboveground_N	aboveground_N	0.91713034	4444	4444	4444
SEW36	SEW36	aboveground_N	aboveground_N	0.643642832	4444	4444	4444
SEW33	SEW33	aboveground_N	aboveground_N	0.385972383	4444	4444	4444
HEW06	HEW6	aboveground_N	aboveground_N	1.060653309	4444	4444	4444
SEW26	SEW26	aboveground_N	aboveground_N	1.261871527	4444	4444	4444
SEW05	SEW5	aboveground_N	aboveground_N	0.748092159	4444	4444	4444
HEW05	HEW5	aboveground_N	aboveground_N	0.662990766	4444	4444	4444
HEW45	HEW45	aboveground_N	aboveground_N	0.348039377	4444	4444	4444
AEW41	AEW41	aboveground_N	aboveground_N	0.822981092	4444	4444	4444
SEW14	SEW14	aboveground_N	aboveground_N	0.164855066	4444	4444	4444
AEW34	AEW34	aboveground_N	aboveground_N	0.780650211	4444	4444	4444
HEW14	HEW14	aboveground_N	aboveground_N	0.191907365	4444	4444	4444
AEW13	AEW13	aboveground_N	aboveground_N	1.23002071	4444	4444	4444
HEW34	HEW34	aboveground_N	aboveground_N	0.847260397	4444	4444	4444
SEW23	SEW23	aboveground_N	aboveground_N	1.030578507	4444	4444	4444
SEW30	SEW30	aboveground_N	aboveground_N	0.441017155	4444	4444	4444
HEW30	HEW30	aboveground_N	aboveground_N	0.652155137	4444	4444	4444
SEW22	SEW22	aboveground_N	aboveground_N	0.319702173	4444	4444	4444
AEW42	AEW42	aboveground_N	aboveground_N	0.523115581	4444	4444	4444
SEW32	SEW32	aboveground_N	aboveground_N	0.170252995	4444	4444	4444
AEW18	AEW18	aboveground_N	aboveground_N	0.679991255	4444	4444	4444
SEW38	SEW38	aboveground_N	aboveground_N	0.566558326	4444	4444	4444
SEW11	SEW11	aboveground_N	aboveground_N	0.180462127	4444	4444	4444
HEW21	HEW21	aboveground_N	aboveground_N	0.8782444	4444	4444	4444
HEW51	HEW51	aboveground_N	aboveground_N	NA	4444	4444	4444
SEW10	SEW10	aboveground_N	aboveground_N	0.12799145	4444	4444	4444
AEW50	AEW50	aboveground_N	aboveground_N	0.715500266	4444	4444	4444
SEW50	SEW50	aboveground_N	aboveground_N	0.907892609	4444	4444	4444
HEW10	HEW10	aboveground_N	aboveground_N	0.796521608	4444	4444	4444
HEW44	HEW44	aboveground_N	aboveground_N	0.135477823	4444	4444	4444
HEW09	HEW9	aboveground_N	aboveground_N	0.740907522	4444	4444	4444
SEW39	SEW39	aboveground_N	aboveground_N	0.483145948	4444	4444	4444
HEW43	HEW43	aboveground_N	aboveground_N	0.147087658	4444	4444	4444
AEW35	AEW35	aboveground_N	aboveground_N	0.132556692	4444	4444	4444
SEW25	SEW25	aboveground_N	aboveground_N	0.904415915	4444	4444	4444
HEW42	HEW42	aboveground_N	aboveground_N	1.042582206	4444	4444	4444
HEW48	HEW48	aboveground_N	aboveground_N	0.825341786	4444	4444	4444
HEW38	HEW38	aboveground_N	aboveground_N	0.898401007	4444	4444	4444
SEW37	SEW37	aboveground_N	aboveground_N	0.79719604	4444	4444	4444
SEW34	SEW34	aboveground_N	aboveground_N	0.400284981	4444	4444	4444
SEW19	SEW19	aboveground_N	aboveground_N	0.127413119	4444	4444	4444
SEW01	SEW1	aboveground_N	aboveground_N	0.16223551	4444	4444	4444
SEW40	SEW40	aboveground_N	aboveground_N	0.550937688	4444	4444	4444
SEW16	SEW16	aboveground_N	aboveground_N	0.227567698	4444	4444	4444
HEW39	HEW39	aboveground_N	aboveground_N	0.839770088	4444	4444	4444
SEW21	SEW21	aboveground_N	aboveground_N	0.234718617	4444	4444	4444
SEW12	SEW12	aboveground_N	aboveground_N	0.162882785	4444	4444	4444
SEW15	SEW15	aboveground_N	aboveground_N	0.195149716	4444	4444	4444
SEW31	SEW31	aboveground_N	aboveground_N	0.321743166	4444	4444	4444
HEW31	HEW31	aboveground_N	aboveground_N	0.645259996	4444	4444	4444
HEW24	HEW24	aboveground_N	aboveground_N	0.879143085	4444	4444	4444
HEW11	HEW11	aboveground_N	aboveground_N	0.955850285	4444	4444	4444
SEW20	SEW20	aboveground_N	aboveground_N	0.150302549	4444	4444	4444
SEW02	SEW2	aboveground_N	aboveground_N	0.251305259	4444	4444	4444
HEW02	HEW2	aboveground_P	aboveground_P	0.06505713	4444	4444	4444
AEW08	AEW8	aboveground_P	aboveground_P	0.051059374	4444	4444	4444
AEW16	AEW16	aboveground_P	aboveground_P	0.014607632	4444	4444	4444
AEW06	AEW6	aboveground_P	aboveground_P	0.042406157	4444	4444	4444
HEW03	HEW3	aboveground_P	aboveground_P	0.079637145	4444	4444	4444
AEW25	AEW25	aboveground_P	aboveground_P	0.012335277	4444	4444	4444
HEW13	HEW13	aboveground_P	aboveground_P	0.074874956	4444	4444	4444
HEW46	HEW46	aboveground_P	aboveground_P	0.048739793	4444	4444	4444
AEW24	AEW24	aboveground_P	aboveground_P	0.034496918	4444	4444	4444
HEW04	HEW4	aboveground_P	aboveground_P	0.003911616	4444	4444	4444
HEW08	HEW8	aboveground_P	aboveground_P	0.038465526	4444	4444	4444
SEW38	SEW38	aboveground_P	aboveground_P	0.032391501	4444	4444	4444
SEW10	SEW10	aboveground_P	aboveground_P	0.006333247	4444	4444	4444
AEW23	AEW23	aboveground_P	aboveground_P	0.03503351	4444	4444	4444
AEW12	AEW12	aboveground_P	aboveground_P	0.090750755	4444	4444	4444
AEW09	AEW9	aboveground_P	aboveground_P	0.049249745	4444	4444	4444
AEW22	AEW22	aboveground_P	aboveground_P	0.04183643	4444	4444	4444
AEW38	AEW38	aboveground_P	aboveground_P	0.019596226	4444	4444	4444
HEW32	HEW32	aboveground_P	aboveground_P	0.030326517	4444	4444	4444
HEW12	HEW12	aboveground_P	aboveground_P	0.068875424	4444	4444	4444
HEW15	HEW15	aboveground_P	aboveground_P	0.018318358	4444	4444	4444
AEW10	AEW10	aboveground_P	aboveground_P	0.077592119	4444	4444	4444
SEW48	SEW48	aboveground_P	aboveground_P	0.038894218	4444	4444	4444
AEW17	AEW17	aboveground_P	aboveground_P	0.028617628	4444	4444	4444
SEW47	SEW47	aboveground_P	aboveground_P	0.054200799	4444	4444	4444
HEW07	HEW7	aboveground_P	aboveground_P	0.042993111	4444	4444	4444
HEW17	HEW17	aboveground_P	aboveground_P	0.021076989	4444	4444	4444
SEW46	SEW46	aboveground_P	aboveground_P	0.062348992	4444	4444	4444
SEW36	SEW36	aboveground_P	aboveground_P	0.03636571	4444	4444	4444
HEW16	HEW16	aboveground_P	aboveground_P	0.034630448	4444	4444	4444
AEW05	AEW5	aboveground_P	aboveground_P	0.034937886	4444	4444	4444
HEW09	HEW9	aboveground_P	aboveground_P	0.0418289	4444	4444	4444
SEW08	SEW8	aboveground_P	aboveground_P	0.073968572	4444	4444	4444
HEW05	HEW5	aboveground_P	aboveground_P	0.038784137	4444	4444	4444
AEW48	AEW48	aboveground_P	aboveground_P	0.049352924	4444	4444	4444
AEW04	AEW4	aboveground_P	aboveground_P	0.025544321	4444	4444	4444
AEW44	AEW44	aboveground_P	aboveground_P	0.022304179	4444	4444	4444
AEW47	AEW47	aboveground_P	aboveground_P	0.054946944	4444	4444	4444
AEW03	AEW3	aboveground_P	aboveground_P	0.088615006	4444	4444	4444
AEW13	AEW13	aboveground_P	aboveground_P	0.113472165	4444	4444	4444
HEW47	HEW47	aboveground_P	aboveground_P	0.060367405	4444	4444	4444
SEW43	SEW43	aboveground_P	aboveground_P	0.037807699	4444	4444	4444
AEW02	AEW2	aboveground_P	aboveground_P	0.08090531	4444	4444	4444
HEW33	HEW33	aboveground_P	aboveground_P	0.045187436	4444	4444	4444
AEW15	AEW15	aboveground_P	aboveground_P	0.016520866	4444	4444	4444
AEW11	AEW11	aboveground_P	aboveground_P	0.112562767	4444	4444	4444
AEW01	AEW1	aboveground_P	aboveground_P	0.076921729	4444	4444	4444
AEW14	AEW14	aboveground_P	aboveground_P	0.098838896	4444	4444	4444
AEW41	AEW41	aboveground_P	aboveground_P	0.055450253	4444	4444	4444
HEW01	HEW1	aboveground_P	aboveground_P	0.111982183	4444	4444	4444
SEW24	SEW24	aboveground_P	aboveground_P	0.077243553	4444	4444	4444
AEW40	AEW40	aboveground_P	aboveground_P	0.049404874	4444	4444	4444
AEW20	AEW20	aboveground_P	aboveground_P	0.055574425	4444	4444	4444
AEW43	AEW43	aboveground_P	aboveground_P	0.030690209	4444	4444	4444
AEW39	AEW39	aboveground_P	aboveground_P	0.029413973	4444	4444	4444
AEW19	AEW19	aboveground_P	aboveground_P	0.04014223	4444	4444	4444
SEW09	SEW9	aboveground_P	aboveground_P	0.069662878	4444	4444	4444
AEW49	AEW49	aboveground_P	aboveground_P	0.028328601	4444	4444	4444
SEW39	SEW39	aboveground_P	aboveground_P	0.026930352	4444	4444	4444
HEW49	HEW49	aboveground_P	aboveground_P	0.039684512	4444	4444	4444
AEW18	AEW18	aboveground_P	aboveground_P	0.040451254	4444	4444	4444
HEW39	HEW39	aboveground_P	aboveground_P	0.064049566	4444	4444	4444
SEW28	SEW28	aboveground_P	aboveground_P	0.090585028	4444	4444	4444
AEW07	AEW7	aboveground_P	aboveground_P	0.055558398	4444	4444	4444
HEW38	HEW38	aboveground_P	aboveground_P	0.062395544	4444	4444	4444
SEW37	SEW37	aboveground_P	aboveground_P	0.047416135	4444	4444	4444
SEW27	SEW27	aboveground_P	aboveground_P	0.049936721	4444	4444	4444
HEW27	HEW27	aboveground_P	aboveground_P	0.04047024	4444	4444	4444
AEW26	AEW26	aboveground_P	aboveground_P	0.015537037	4444	4444	4444
AEW46	AEW46	aboveground_P	aboveground_P	0.038493353	4444	4444	4444
HEW06	HEW6	aboveground_P	aboveground_P	0.062967638	4444	4444	4444
HEW26	HEW26	aboveground_P	aboveground_P	0.047213186	4444	4444	4444
HEW36	HEW36	aboveground_P	aboveground_P	0.043993754	4444	4444	4444
AEW45	AEW45	aboveground_P	aboveground_P	0.022230794	4444	4444	4444
SEW25	SEW25	aboveground_P	aboveground_P	0.083035719	4444	4444	4444
HEW35	HEW35	aboveground_P	aboveground_P	0.051794298	4444	4444	4444
SEW35	SEW35	aboveground_P	aboveground_P	0.030275979	4444	4444	4444
SEW14	SEW14	aboveground_P	aboveground_P	0.008157325	4444	4444	4444
SEW44	SEW44	aboveground_P	aboveground_P	0.026320056	4444	4444	4444
HEW14	HEW14	aboveground_P	aboveground_P	0.014691285	4444	4444	4444
SEW03	SEW3	aboveground_P	aboveground_P	0.014019866	4444	4444	4444
SEW23	SEW23	aboveground_P	aboveground_P	0.090142902	4444	4444	4444
HEW44	HEW44	aboveground_P	aboveground_P	0.008921251	4444	4444	4444
SEW33	SEW33	aboveground_P	aboveground_P	0.02079756	4444	4444	4444
SEW42	SEW42	aboveground_P	aboveground_P	0.028685456	4444	4444	4444
AEW42	AEW42	aboveground_P	aboveground_P	0.032734687	4444	4444	4444
AEW32	AEW32	aboveground_P	aboveground_P	0.047946415	4444	4444	4444
SEW32	SEW32	aboveground_P	aboveground_P	0.008834934	4444	4444	4444
AEW21	AEW21	aboveground_P	aboveground_P	0.055960243	4444	4444	4444
SEW11	SEW11	aboveground_P	aboveground_P	0.008993545	4444	4444	4444
HEW31	HEW31	aboveground_P	aboveground_P	0.040698222	4444	4444	4444
HEW11	HEW11	aboveground_P	aboveground_P	0.067514738	4444	4444	4444
HEW51	HEW51	aboveground_P	aboveground_P	NA	4444	4444	4444
AEW30	AEW30	aboveground_P	aboveground_P	0.045238944	4444	4444	4444
HEW10	HEW10	aboveground_P	aboveground_P	0.055004293	4444	4444	4444
SEW30	SEW30	aboveground_P	aboveground_P	0.02484772	4444	4444	4444
HEW40	HEW40	aboveground_P	aboveground_P	0.079031541	4444	4444	4444
AEW29	AEW29	aboveground_P	aboveground_P	0.066226211	4444	4444	4444
SEW19	SEW19	aboveground_P	aboveground_P	0.006359868	4444	4444	4444
SEW49	SEW49	aboveground_P	aboveground_P	0.021422719	4444	4444	4444
AEW28	AEW28	aboveground_P	aboveground_P	0.048740946	4444	4444	4444
AEW35	AEW35	aboveground_P	aboveground_P	0.011963153	4444	4444	4444
SEW18	SEW18	aboveground_P	aboveground_P	0.012862407	4444	4444	4444
HEW18	HEW18	aboveground_P	aboveground_P	0.028346546	4444	4444	4444
HEW48	HEW48	aboveground_P	aboveground_P	0.046617399	4444	4444	4444
SEW17	SEW17	aboveground_P	aboveground_P	0.014378598	4444	4444	4444
SEW07	SEW7	aboveground_P	aboveground_P	0.0614187	4444	4444	4444
AEW37	AEW37	aboveground_P	aboveground_P	0.017792191	4444	4444	4444
HEW37	HEW37	aboveground_P	aboveground_P	0.059770648	4444	4444	4444
SEW06	SEW6	aboveground_P	aboveground_P	0.02462099	4444	4444	4444
AEW36	AEW36	aboveground_P	aboveground_P	0.020182348	4444	4444	4444
SEW26	SEW26	aboveground_P	aboveground_P	0.115637637	4444	4444	4444
HEW43	HEW43	aboveground_P	aboveground_P	0.012613498	4444	4444	4444
SEW05	SEW5	aboveground_P	aboveground_P	0.042935413	4444	4444	4444
HEW22	HEW22	aboveground_P	aboveground_P	0.050907766	4444	4444	4444
HEW45	HEW45	aboveground_P	aboveground_P	0.020571937	4444	4444	4444
HEW25	HEW25	aboveground_P	aboveground_P	0.034675698	4444	4444	4444
SEW04	SEW4	aboveground_P	aboveground_P	0.025613153	4444	4444	4444
AEW34	AEW34	aboveground_P	aboveground_P	0.071842844	4444	4444	4444
HEW24	HEW24	aboveground_P	aboveground_P	0.049346168	4444	4444	4444
HEW34	HEW34	aboveground_P	aboveground_P	0.061002269	4444	4444	4444
AEW33	AEW33	aboveground_P	aboveground_P	0.058051784	4444	4444	4444
SEW40	SEW40	aboveground_P	aboveground_P	0.031721512	4444	4444	4444
HEW23	HEW23	aboveground_P	aboveground_P	0.014004045	4444	4444	4444
SEW22	SEW22	aboveground_P	aboveground_P	0.017191421	4444	4444	4444
HEW20	HEW20	aboveground_P	aboveground_P	0.055230542	4444	4444	4444
SEW12	SEW12	aboveground_P	aboveground_P	0.008059733	4444	4444	4444
HEW29	HEW29	aboveground_P	aboveground_P	0.043752147	4444	4444	4444
SEW15	SEW15	aboveground_P	aboveground_P	0.009656358	4444	4444	4444
HEW42	HEW42	aboveground_P	aboveground_P	0.059536572	4444	4444	4444
SEW41	SEW41	aboveground_P	aboveground_P	0.030420997	4444	4444	4444
HEW21	HEW21	aboveground_P	aboveground_P	0.05205183	4444	4444	4444
SEW31	SEW31	aboveground_P	aboveground_P	0.017340252	4444	4444	4444
HEW41	HEW41	aboveground_P	aboveground_P	0.061800689	4444	4444	4444
AEW50	AEW50	aboveground_P	aboveground_P	0.041536119	4444	4444	4444
SEW13	SEW13	aboveground_P	aboveground_P	0.013621605	4444	4444	4444
HEW50	HEW50	aboveground_P	aboveground_P	0.035799013	4444	4444	4444
HEW30	HEW30	aboveground_P	aboveground_P	0.037738826	4444	4444	4444
SEW45	SEW45	aboveground_P	aboveground_P	0.063190837	4444	4444	4444
SEW29	SEW29	aboveground_P	aboveground_P	0.026205851	4444	4444	4444
HEW28	HEW28	aboveground_P	aboveground_P	0.041286715	4444	4444	4444
HEW19	HEW19	aboveground_P	aboveground_P	0.051008803	4444	4444	4444
SEW16	SEW16	aboveground_P	aboveground_P	0.012201066	4444	4444	4444
SEW01	SEW1	aboveground_P	aboveground_P	0.008358076	4444	4444	4444
SEW02	SEW2	aboveground_P	aboveground_P	0.013296	4444	4444	4444
AEW27	AEW27	aboveground_P	aboveground_P	0.022957393	4444	4444	4444
SEW21	SEW21	aboveground_P	aboveground_P	0.014713437	4444	4444	4444
SEW34	SEW34	aboveground_P	aboveground_P	0.022014389	4444	4444	4444
SEW20	SEW20	aboveground_P	aboveground_P	0.007501805	4444	4444	4444
SEW50	SEW50	aboveground_P	aboveground_P	0.052047138	4444	4444	4444
AEW31	AEW31	aboveground_P	aboveground_P	0.075558994	4444	4444	4444
SEW46	SEW46	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.91e+08	2016	21546	2
SEW48	SEW48	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	18400000	2016	21546	2
SEW47	SEW47	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	57500000	2016	21546	2
HEW27	HEW27	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.2e+07	2016	21546	2
AEW25	AEW25	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	3420000	2016	21546	2
HEW23	HEW23	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	24200000	2016	21546	2
SEW39	SEW39	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.6e+08	2016	21546	2
SEW16	SEW16	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	8730000	2016	21546	2
HEW28	HEW28	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	22400000	2016	21546	2
HEW08	HEW8	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	17600000	2016	21546	2
SEW38	SEW38	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.86e+08	2016	21546	2
AEW28	AEW28	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	891000	2016	21546	2
SEW35	SEW35	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	35400000	2016	21546	2
AEW17	AEW17	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	80400000	2016	21546	2
HEW24	HEW24	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	7750000	2016	21546	2
AEW14	AEW14	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	9510000	2016	21546	2
SEW17	SEW17	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	2010000	2016	21546	2
SEW36	SEW36	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.66e+08	2016	21546	2
AEW09	AEW9	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	35800000	2016	21546	2
AEW02	AEW2	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	2410000	2016	21546	2
HEW13	HEW13	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	5510000	2016	21546	2
HEW32	HEW32	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.03e+08	2016	21546	2
AEW11	AEW11	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.87e+08	2016	21546	2
SEW08	SEW8	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1.01e+08	2016	21546	2
SEW49	SEW49	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	60900000	2016	21546	2
SEW34	SEW34	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	6480000	2016	21546	2
HEW48	HEW48	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	356000	2016	21546	2
HEW38	HEW38	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	18500000	2016	21546	2
AEW18	AEW18	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	21500000	2016	21546	2
SEW50	SEW50	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	57100000	2016	21546	2
HEW47	HEW47	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	1140000	2016	21546	2
AEW16	AEW16	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	5.6e+07	2016	21546	2
AEW46	AEW46	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	5330000	2016	21546	2
HEW46	HEW46	ammonia_oxidizing_archaea	ammonia_oxidizing_archaea	3840000	2016	21546	2
